"StockPrice.Date","StockPrice...j."
"15/10/2012",1.745
"16/10/2012",1.763
"17/10/2012",1.881
"18/10/2012",1.875
"19/10/2012",1.863
"22/10/2012",1.943
"23/10/2012",1.943
"24/10/2012",1.962
"25/10/2012",1.925
"26/10/2012",1.881
"29/10/2012",1.894
"30/10/2012",1.881
"31/10/2012",1.881
"1/11/2012",2.024
"2/11/2012",2.03
"5/11/2012",2.086
"6/11/2012",2.099
"7/11/2012",2.142
"8/11/2012",2.043
"9/11/2012",2.111
"12/11/2012",2.068
"13/11/2012",1.9
"14/11/2012",1.962
"15/11/2012",1.962
"16/11/2012",1.962
"19/11/2012",1.987
"20/11/2012",1.956
"21/11/2012",1.962
"22/11/2012",1.943
"23/11/2012",1.95
"26/11/2012",1.745
"27/11/2012",1.683
"28/11/2012",1.633
"29/11/2012",1.658
"30/11/2012",1.732
"3/12/2012",1.658
"4/12/2012",1.683
"5/12/2012",1.782
"6/12/2012",1.708
"7/12/2012",1.739
"10/12/2012",1.732
"11/12/2012",1.751
"12/12/2012",1.757
"13/12/2012",1.72
"14/12/2012",1.72
"17/12/2012",1.683
"18/12/2012",1.683
"19/12/2012",1.801
"20/12/2012",1.826
"21/12/2012",1.801
"24/12/2012",1.826
"25/12/2012",1.826
"26/12/2012",1.826
"27/12/2012",1.807
"28/12/2012",1.763
"31/12/2012",1.732
"1/1/2013",1.732
"2/1/2013",1.826
"3/1/2013",1.813
"4/1/2013",1.95
"7/1/2013",2.049
"8/1/2013",2.037
"9/1/2013",2.061
"10/1/2013",2.105
"11/1/2013",2.024
"14/1/2013",2.08
"15/1/2013",2.03
"16/1/2013",1.987
"17/1/2013",1.937
"18/1/2013",1.95
"21/1/2013",1.919
"22/1/2013",2.03
"23/1/2013",1.975
"24/1/2013",1.813
"25/1/2013",1.676
"28/1/2013",1.701
"29/1/2013",1.695
"30/1/2013",1.788
"31/1/2013",1.745
"1/2/2013",1.676
"4/2/2013",1.664
"5/2/2013",1.633
"6/2/2013",1.627
"7/2/2013",1.596
"8/2/2013",1.614
"11/2/2013",1.614
"12/2/2013",1.614
"13/2/2013",1.614
"14/2/2013",1.621
"15/2/2013",1.689
"18/2/2013",1.67
"19/2/2013",1.614
"20/2/2013",1.633
"21/2/2013",1.614
"22/2/2013",1.621
"25/2/2013",1.602
"26/2/2013",1.515
"27/2/2013",1.534
"28/2/2013",1.602
"1/3/2013",1.577
"4/3/2013",1.565
"5/3/2013",1.596
"6/3/2013",1.782
"7/3/2013",1.751
"8/3/2013",1.751
"11/3/2013",1.782
"12/3/2013",1.708
"13/3/2013",1.683
"14/3/2013",1.826
"15/3/2013",1.782
"18/3/2013",1.794
"19/3/2013",1.751
"20/3/2013",1.782
"21/3/2013",1.751
"22/3/2013",1.732
"25/3/2013",1.714
"26/3/2013",1.683
"27/3/2013",1.689
"28/3/2013",1.633
"29/3/2013",1.633
"1/4/2013",1.633
"2/4/2013",1.565
"3/4/2013",1.565
"4/4/2013",1.565
"5/4/2013",1.503
"8/4/2013",1.441
"9/4/2013",1.503
"10/4/2013",1.527
"11/4/2013",1.503
"12/4/2013",1.509
"15/4/2013",1.459
"16/4/2013",1.434
"17/4/2013",1.403
"18/4/2013",1.422
"19/4/2013",1.49
"22/4/2013",1.49
"23/4/2013",1.459
"24/4/2013",1.565
"25/4/2013",1.602
"26/4/2013",1.583
"29/4/2013",1.608
"30/4/2013",1.645
"1/5/2013",1.645
"2/5/2013",1.726
"3/5/2013",1.695
"6/5/2013",1.726
"7/5/2013",1.757
"8/5/2013",1.757
"9/5/2013",1.801
"10/5/2013",1.807
"13/5/2013",1.794
"14/5/2013",1.794
"15/5/2013",1.807
"16/5/2013",1.832
"17/5/2013",1.832
"20/5/2013",1.77
"21/5/2013",1.77
"22/5/2013",1.714
"23/5/2013",1.701
"24/5/2013",1.72
"27/5/2013",1.67
"28/5/2013",1.714
"29/5/2013",1.726
"30/5/2013",1.739
"31/5/2013",1.745
"3/6/2013",1.652
"4/6/2013",1.658
"5/6/2013",1.627
"6/6/2013",1.614
"7/6/2013",1.614
"10/6/2013",1.627
"11/6/2013",1.602
"12/6/2013",1.602
"13/6/2013",1.527
"14/6/2013",1.565
"17/6/2013",1.577
"18/6/2013",1.627
"19/6/2013",1.583
"20/6/2013",1.527
"21/6/2013",1.515
"24/6/2013",1.472
"25/6/2013",1.503
"26/6/2013",1.577
"27/6/2013",1.534
"28/6/2013",1.54
"1/7/2013",1.54
"2/7/2013",1.59
"3/7/2013",1.534
"4/7/2013",1.527
"5/7/2013",1.534
"8/7/2013",1.515
"9/7/2013",1.496
"10/7/2013",1.453
"11/7/2013",1.54
"12/7/2013",1.571
"15/7/2013",1.689
"16/7/2013",1.714
"17/7/2013",1.67
"18/7/2013",1.695
"19/7/2013",1.676
"22/7/2013",1.77
"23/7/2013",1.782
"24/7/2013",1.794
"25/7/2013",1.788
"26/7/2013",1.751
"29/7/2013",1.732
"30/7/2013",1.695
"31/7/2013",1.726
"1/8/2013",1.739
"2/8/2013",1.739
"5/8/2013",1.801
"6/8/2013",1.782
"7/8/2013",1.726
"8/8/2013",1.751
"9/8/2013",1.801
"12/8/2013",1.776
"13/8/2013",1.782
"14/8/2013",1.782
"15/8/2013",1.739
"16/8/2013",1.726
"19/8/2013",1.776
"20/8/2013",1.732
"21/8/2013",1.794
"22/8/2013",1.782
"23/8/2013",1.745
"26/8/2013",1.552
"27/8/2013",1.546
"28/8/2013",1.515
"29/8/2013",1.546
"30/8/2013",1.527
"2/9/2013",1.515
"3/9/2013",1.59
"4/9/2013",1.559
"5/9/2013",1.546
"6/9/2013",1.546
"9/9/2013",1.546
"10/9/2013",1.552
"11/9/2013",1.583
"12/9/2013",1.621
"13/9/2013",1.583
"16/9/2013",1.608
"17/9/2013",1.583
"18/9/2013",1.59
"19/9/2013",1.59
"20/9/2013",1.59
"23/9/2013",1.621
"24/9/2013",1.683
"25/9/2013",1.676
"26/9/2013",1.621
"27/9/2013",1.614
"30/9/2013",1.596
"1/10/2013",1.596
"2/10/2013",1.59
"3/10/2013",1.658
"4/10/2013",1.652
"7/10/2013",1.633
"8/10/2013",1.676
"9/10/2013",1.658
"10/10/2013",1.627
"11/10/2013",1.633
"14/10/2013",1.633
"15/10/2013",1.602
"16/10/2013",1.59
"17/10/2013",1.608
"18/10/2013",1.602
"21/10/2013",1.621
"22/10/2013",1.59
"23/10/2013",1.559
"24/10/2013",1.559
"25/10/2013",1.596
"28/10/2013",1.59
"29/10/2013",1.559
"30/10/2013",1.577
"31/10/2013",1.59
"1/11/2013",1.583
"4/11/2013",1.577
"5/11/2013",1.565
"6/11/2013",1.559
"7/11/2013",1.546
"8/11/2013",1.527
"11/11/2013",1.515
"12/11/2013",1.534
"13/11/2013",1.503
"14/11/2013",1.515
"15/11/2013",1.515
"18/11/2013",1.552
"19/11/2013",1.602
"20/11/2013",1.602
"21/11/2013",1.583
"22/11/2013",1.583
"25/11/2013",1.633
"26/11/2013",1.621
"27/11/2013",1.652
"28/11/2013",1.645
"29/11/2013",1.658
"2/12/2013",1.645
"3/12/2013",1.645
"4/12/2013",1.714
"5/12/2013",1.726
"6/12/2013",1.695
