"StockPrice.Date","StockPrice...j."
"2/7/2013",0.875
"3/7/2013",0.875
"4/7/2013",0.875
"5/7/2013",0.875
"8/7/2013",0.875
"9/7/2013",0.875
"10/7/2013",0.875
"11/7/2013",1.209
"12/7/2013",1.096
"15/7/2013",1.046
"16/7/2013",1.14
"17/7/2013",1.086
"18/7/2013",1.091
"19/7/2013",1.11
"22/7/2013",1.076
"23/7/2013",1.081
"24/7/2013",1.071
"25/7/2013",1.081
"26/7/2013",1.066
"29/7/2013",1.051
"30/7/2013",1.056
"31/7/2013",1.071
"1/8/2013",1.071
"2/8/2013",0.973
"5/8/2013",0.953
"6/8/2013",0.933
"7/8/2013",0.973
"8/8/2013",0.958
"9/8/2013",1.066
"12/8/2013",1.12
"13/8/2013",1.277
"14/8/2013",1.277
"15/8/2013",1.302
"16/8/2013",1.277
"19/8/2013",1.376
"20/8/2013",1.327
"21/8/2013",1.449
"22/8/2013",1.253
"23/8/2013",1.277
"26/8/2013",1.218
"27/8/2013",1.277
"28/8/2013",1.253
"29/8/2013",1.253
"30/8/2013",1.228
"2/9/2013",1.277
"3/9/2013",1.253
"4/9/2013",1.253
"5/9/2013",1.204
"6/9/2013",1.199
"9/9/2013",1.199
"10/9/2013",1.199
"11/9/2013",1.199
"12/9/2013",1.199
"13/9/2013",1.199
"16/9/2013",1.376
"17/9/2013",1.376
"18/9/2013",1.327
"19/9/2013",1.351
"20/9/2013",1.351
"23/9/2013",1.327
"24/9/2013",1.327
"25/9/2013",1.302
"26/9/2013",1.302
"27/9/2013",1.253
"30/9/2013",1.228
"1/10/2013",1.228
"2/10/2013",1.253
"3/10/2013",1.425
"4/10/2013",1.425
"7/10/2013",1.4
"8/10/2013",1.425
"9/10/2013",1.4
"10/10/2013",1.376
"11/10/2013",1.4
"14/10/2013",1.4
"15/10/2013",1.449
"16/10/2013",1.376
"17/10/2013",1.327
"18/10/2013",1.277
"21/10/2013",1.302
"22/10/2013",1.327
"23/10/2013",1.351
"24/10/2013",1.351
"25/10/2013",1.4
"28/10/2013",1.376
"29/10/2013",1.351
"30/10/2013",1.351
"31/10/2013",1.351
"1/11/2013",1.327
"4/11/2013",1.376
"5/11/2013",1.376
"6/11/2013",1.376
"7/11/2013",1.597
"8/11/2013",1.646
"11/11/2013",1.523
"12/11/2013",1.449
"13/11/2013",1.474
"14/11/2013",1.498
"15/11/2013",1.523
"18/11/2013",1.548
"19/11/2013",1.548
"20/11/2013",1.523
"21/11/2013",1.498
"22/11/2013",1.523
"25/11/2013",1.523
"26/11/2013",1.646
"27/11/2013",1.597
"28/11/2013",1.621
"29/11/2013",1.695
"2/12/2013",1.646
"3/12/2013",1.597
"4/12/2013",1.597
"5/12/2013",1.621
"6/12/2013",1.621
"9/12/2013",1.695
"10/12/2013",1.769
"11/12/2013",1.744
"12/12/2013",1.695
"13/12/2013",1.744
"16/12/2013",1.72
"17/12/2013",1.793
"18/12/2013",1.597
"19/12/2013",1.572
"20/12/2013",1.523
"23/12/2013",1.523
"24/12/2013",1.523
"25/12/2013",1.523
"26/12/2013",1.523
"27/12/2013",1.523
"30/12/2013",1.498
"31/12/2013",1.523
"1/1/2014",1.523
"2/1/2014",1.498
"3/1/2014",1.474
"6/1/2014",1.376
"7/1/2014",1.376
"8/1/2014",1.4
"9/1/2014",1.277
"10/1/2014",1.351
"13/1/2014",1.351
"14/1/2014",1.351
"15/1/2014",1.327
"16/1/2014",1.327
"17/1/2014",1.327
