Date,8256 HK Equity,,8106 HK Equity,,1155 HK Equity,,524 HK Equity,,1202 HK Equity,,1085 HK Equity,,471 HK Equity,,138 HK Equity,,8005 HK Equity,,8227 HK Equity,,8167 HK Equity,,2342 HK Equity,,877 HK Equity,,989 HK Equity,,1883 HK Equity,,215 HK Equity,,552 HK Equity,,8 HK Equity,,763 HK Equity,,762 HK Equity,,728 HK Equity,,941 HK Equity
14/1/2013,0.14,,0.192,,0.97,,0.415,,1.09,,0.86,,3.178,,0.64,,0.84,,0.194,,0.328,,2.08,,2.32,,0.57,,2.295,,3.45,,4.837,,3.33,,12.667,,13.24,,4.4,,90.15
15/1/2013,0.131,,0.192,,0.97,,0.42,,1.13,,0.86,,3.11,,0.676,,0.85,,0.194,,0.319,,2.03,,2.3,,0.555,,2.286,,3.48,,4.947,,3.35,,12.75,,12.94,,4.37,,88.9
16/1/2013,0.131,,0.192,,0.96,,0.415,,1.11,,0.86,,3.11,,0.667,,0.84,,0.194,,0.306,,1.987,,2.22,,0.555,,2.559,,3.51,,4.907,,3.42,,12.5,,12.92,,4.35,,87.55
17/1/2013,0.144,,0.192,,0.95,,0.41,,1.06,,0.85,,3.11,,0.685,,0.83,,0.194,,0.293,,1.937,,2.07,,0.565,,2.55,,3.49,,4.787,,3.38,,12.183,,12.92,,4.38,,86.65
18/1/2013,0.131,,0.173,,0.94,,0.43,,1.08,,0.86,,3.11,,0.676,,0.83,,0.19,,0.297,,1.95,,2.08,,0.619,,2.513,,3.45,,4.737,,3.36,,12.3,,13.18,,4.4,,87.65
21/1/2013,0.131,,0.175,,0.96,,0.42,,1.08,,0.87,,3.076,,0.713,,0.84,,0.19,,0.337,,1.919,,2.12,,0.688,,2.522,,3.45,,4.698,,3.32,,12.133,,13.08,,4.35,,87.3
22/1/2013,0.131,,0.181,,0.96,,0.425,,1.08,,0.87,,3.11,,0.812,,0.83,,0.189,,0.332,,2.03,,2.18,,0.673,,2.45,,3.33,,4.787,,3.27,,12.733,,12.96,,4.37,,86.7
23/1/2013,0.131,,0.181,,0.97,,0.42,,1.06,,0.88,,3.178,,0.794,,0.84,,0.19,,0.337,,1.975,,2.14,,0.663,,2.423,,3.36,,4.797,,3.33,,12.533,,13.06,,4.35,,86.95
24/1/2013,0.131,,0.181,,0.96,,0.425,,1.07,,0.88,,3.144,,0.767,,0.84,,0.19,,0.337,,1.813,,2.09,,0.649,,2.441,,3.39,,4.767,,3.32,,12.233,,12.68,,4.25,,85.05
25/1/2013,0.131,,0.181,,0.93,,0.42,,1.05,,0.87,,3.076,,0.74,,0.82,,0.19,,0.341,,1.676,,1.93,,0.658,,2.395,,3.38,,4.448,,3.28,,11.967,,12.24,,4.19,,84
28/1/2013,0.131,,0.181,,0.94,,0.41,,1.02,,0.88,,3.009,,0.731,,0.82,,0.19,,0.315,,1.701,,1.91,,0.663,,2.377,,3.42,,4.638,,3.26,,12.233,,12.18,,4.24,,84.15
29/1/2013,0.131,,0.191,,0.92,,0.42,,1.05,,0.88,,2.806,,0.731,,0.81,,0.19,,0.297,,1.695,,1.93,,0.658,,2.495,,3.4,,4.638,,3.31,,12.15,,12.14,,4.18,,85.15
30/1/2013,0.122,,0.2,,0.94,,0.42,,1.04,,0.86,,3.043,,0.731,,0.85,,0.19,,0.284,,1.788,,1.92,,0.707,,2.495,,3.58,,4.658,,3.36,,12.35,,12.26,,4.22,,85.7
31/1/2013,0.126,,0.183,,0.94,,0.44,,1.03,,0.88,,2.907,,0.731,,0.82,,0.199,,0.284,,1.745,,1.92,,0.712,,2.459,,3.51,,4.708,,3.43,,12.5,,12.46,,4.22,,85.25
1/2/2013,0.13,,0.183,,0.92,,0.425,,1.03,,0.88,,2.907,,0.722,,0.82,,0.216,,0.293,,1.676,,1.88,,0.717,,2.495,,3.53,,4.737,,3.54,,12.45,,12.58,,4.25,,85
4/2/2013,0.128,,0.175,,0.93,,0.425,,1.03,,0.88,,2.907,,0.704,,0.82,,0.209,,0.289,,1.664,,1.86,,0.762,,2.459,,3.58,,4.737,,3.49,,11.85,,12.6,,4.24,,85.1
5/2/2013,0.128,,0.186,,0.89,,0.425,,1,,0.88,,3.009,,0.713,,0.85,,0.2,,0.289,,1.633,,1.81,,0.747,,2.432,,3.61,,4.638,,3.42,,11.583,,12.34,,4.19,,84.55
6/2/2013,0.117,,0.203,,0.9,,0.425,,1.05,,0.86,,3.279,,0.713,,0.84,,0.201,,0.293,,1.627,,1.81,,0.771,,2.459,,3.62,,4.747,,3.59,,11.8,,12.46,,4.21,,85.35
7/2/2013,0.117,,0.2,,0.87,,0.42,,1.03,,0.86,,3.313,,0.722,,0.82,,0.2,,0.297,,1.596,,1.8,,0.762,,2.368,,3.56,,4.777,,3.7,,11.633,,12.18,,4.13,,85.25
8/2/2013,0.117,,0.199,,0.82,,0.425,,1.02,,0.86,,3.279,,0.704,,0.84,,0.203,,0.337,,1.614,,1.82,,0.752,,2.432,,3.49,,4.857,,3.65,,11.617,,11.7,,4.09,,85.45
11/2/2013,0.117,,0.199,,0.82,,0.425,,1.02,,0.86,,3.279,,0.704,,0.84,,0.203,,0.337,,1.614,,1.82,,0.752,,2.432,,3.49,,4.857,,3.65,,11.617,,11.7,,4.09,,85.45
12/2/2013,0.117,,0.199,,0.82,,0.425,,1.02,,0.86,,3.279,,0.704,,0.84,,0.203,,0.337,,1.614,,1.82,,0.752,,2.432,,3.49,,4.857,,3.65,,11.617,,11.7,,4.09,,85.45
13/2/2013,0.117,,0.199,,0.82,,0.425,,1.02,,0.86,,3.279,,0.704,,0.84,,0.203,,0.337,,1.614,,1.82,,0.752,,2.432,,3.49,,4.857,,3.65,,11.617,,11.7,,4.09,,85.45
14/2/2013,0.117,,0.19,,0.8,,0.42,,1.02,,0.92,,3.313,,0.731,,0.84,,0.202,,0.31,,1.621,,1.74,,0.742,,2.423,,3.52,,4.967,,3.74,,11.717,,11.62,,4.07,,85.8
15/2/2013,0.117,,0.209,,0.83,,0.415,,1.02,,0.95,,3.313,,0.731,,0.8,,0.198,,0.319,,1.689,,1.79,,0.737,,2.432,,3.57,,5.027,,3.71,,11.8,,11.52,,4.04,,85.75
18/2/2013,0.117,,0.2,,0.82,,0.415,,1.03,,0.94,,3.347,,0.722,,0.8,,0.197,,0.31,,1.67,,1.76,,0.747,,2.595,,3.54,,4.877,,3.78,,11.783,,11.54,,4.08,,85.65
19/2/2013,0.117,,0.2,,0.81,,0.415,,1,,0.89,,3.313,,0.713,,0.79,,0.182,,0.306,,1.614,,1.78,,0.747,,2.577,,3.61,,4.827,,3.7,,11.15,,11.46,,4.05,,85.2
20/2/2013,0.124,,0.2,,0.82,,0.415,,1.01,,0.89,,3.212,,0.704,,0.79,,0.182,,0.293,,1.633,,1.86,,0.747,,2.577,,3.59,,4.977,,3.7,,11.633,,11.36,,4.06,,85.95
21/2/2013,0.124,,0.191,,0.83,,0.41,,0.98,,0.89,,3.178,,0.704,,0.75,,0.182,,0.293,,1.614,,1.83,,0.766,,2.54,,3.57,,5.057,,3.64,,11.417,,11.18,,3.95,,85.9
22/2/2013,0.124,,0.191,,0.83,,0.41,,0.98,,0.88,,3.144,,0.695,,0.75,,0.175,,0.284,,1.621,,1.86,,0.776,,2.531,,3.6,,4.967,,3.6,,11.317,,11.18,,3.98,,85.75
25/2/2013,0.13,,0.191,,0.81,,0.41,,0.98,,0.88,,3.144,,0.685,,0.73,,0.175,,0.289,,1.602,,1.84,,0.914,,2.54,,3.64,,5.017,,3.62,,11.083,,11.16,,4.01,,85.85
26/2/2013,0.139,,0.191,,0.79,,0.41,,0.95,,0.86,,2.941,,0.676,,0.74,,0.175,,0.289,,1.515,,1.77,,0.875,,2.432,,3.61,,5.007,,3.56,,10.517,,11.06,,3.99,,85
27/2/2013,0.138,,0.191,,0.8,,0.4,,0.97,,0.86,,2.975,,0.685,,0.73,,0.168,,0.289,,1.534,,1.76,,0.865,,2.486,,3.61,,4.827,,3.72,,10.833,,10.96,,3.96,,84.95
28/2/2013,0.138,,0.191,,0.82,,0.41,,0.97,,0.86,,3.043,,0.685,,0.73,,0.18,,0.297,,1.602,,1.81,,0.87,,2.613,,3.81,,4.837,,3.69,,11.033,,11.18,,4.02,,85.45
1/3/2013,0.138,,0.191,,0.82,,0.41,,0.98,,0.92,,3.043,,0.685,,0.73,,0.182,,0.289,,1.577,,1.82,,0.87,,2.658,,3.81,,4.967,,3.65,,10.633,,11.04,,4.01,,84.55
4/3/2013,0.138,,0.2,,0.82,,0.41,,0.96,,0.86,,2.975,,0.685,,0.74,,0.178,,0.28,,1.565,,1.81,,0.87,,2.677,,3.84,,4.837,,3.64,,10.667,,10.74,,3.98,,83.5
5/3/2013,0.138,,0.19,,0.83,,0.41,,0.97,,0.86,,2.975,,0.676,,0.73,,0.181,,0.28,,1.596,,1.82,,0.894,,2.695,,3.84,,4.837,,3.6,,10.817,,10.82,,4.01,,83.6
6/3/2013,0.138,,0.19,,0.85,,0.42,,0.98,,0.85,,3.11,,0.685,,0.72,,0.187,,0.271,,1.782,,1.86,,0.889,,2.722,,3.81,,5.007,,3.61,,11.783,,11,,4.09,,83.3
7/3/2013,0.138,,0.19,,0.86,,0.42,,0.97,,0.85,,3.043,,0.685,,0.74,,0.187,,0.24,,1.751,,1.98,,0.904,,2.631,,3.88,,4.937,,3.66,,11.55,,10.98,,4.07,,83.35
8/3/2013,0.138,,0.19,,0.87,,0.42,,0.97,,0.85,,3.043,,0.676,,0.74,,0.189,,0.236,,1.751,,2,,0.884,,2.658,,3.83,,4.887,,3.68,,11.467,,11.3,,4.13,,84.2
11/3/2013,0.138,,0.19,,0.83,,0.42,,0.98,,0.82,,3.11,,0.676,,0.75,,0.189,,0.223,,1.782,,1.97,,0.87,,2.686,,3.81,,4.987,,3.68,,11.567,,11.12,,4.09,,84.6
12/3/2013,0.138,,0.186,,0.85,,0.42,,0.95,,0.82,,3.313,,0.685,,0.79,,0.172,,0.208,,1.708,,1.91,,0.811,,2.658,,3.85,,4.867,,3.64,,11.15,,10.98,,4.04,,84.1
13/3/2013,0.138,,0.186,,0.84,,0.42,,0.93,,0.82,,3.144,,0.704,,0.79,,0.172,,0.227,,1.683,,1.84,,0.796,,2.613,,3.8,,4.698,,3.61,,11.333,,10.72,,3.99,,83.15
14/3/2013,0.138,,0.186,,0.85,,0.4,,0.93,,0.82,,3.178,,0.704,,0.8,,0.172,,0.223,,1.826,,1.85,,0.835,,2.604,,3.8,,5.027,,3.69,,12.333,,10.66,,4,,83.35
15/3/2013,0.138,,0.186,,0.86,,0.42,,0.91,,0.82,,3.144,,0.704,,0.81,,0.172,,0.254,,1.782,,1.8,,0.811,,2.604,,3.77,,5.206,,3.62,,12.167,,10.66,,4.03,,82.55
18/3/2013,0.123,,0.186,,0.84,,0.39,,0.91,,0.88,,3.144,,0.695,,0.79,,0.172,,0.262,,1.794,,1.76,,0.791,,2.577,,3.7,,5.216,,3.61,,12.133,,10.5,,3.99,,81
19/3/2013,0.123,,0.186,,0.82,,0.41,,0.91,,0.85,,3.178,,0.695,,0.8,,0.172,,0.262,,1.751,,1.77,,0.816,,2.54,,3.68,,4.917,,3.61,,12.2,,10.44,,3.9,,80.35
20/3/2013,0.132,,0.197,,0.82,,0.41,,0.93,,0.85,,3.279,,0.695,,0.8,,0.172,,0.262,,1.782,,1.78,,0.835,,2.531,,3.83,,4.987,,3.59,,12.033,,10.54,,3.93,,81.45
21/3/2013,0.132,,0.197,,0.84,,0.41,,0.93,,0.85,,3.448,,0.676,,0.79,,0.172,,0.262,,1.751,,1.78,,0.879,,2.531,,4,,4.997,,3.62,,11.967,,10.36,,3.93,,81.9
22/3/2013,0.132,,0.197,,0.83,,0.395,,0.91,,0.85,,3.651,,0.676,,0.79,,0.179,,0.262,,1.732,,1.77,,0.875,,2.486,,3.9,,4.937,,3.61,,11.633,,10.74,,3.97,,81.5
25/3/2013,0.132,,0.197,,0.84,,0.4,,0.92,,0.85,,3.719,,0.685,,0.79,,0.179,,0.28,,1.714,,1.75,,0.879,,2.495,,3.95,,4.837,,3.6,,11.533,,10.82,,3.98,,81.85
26/3/2013,0.132,,0.199,,0.83,,0.4,,0.92,,0.85,,3.786,,0.667,,0.8,,0.179,,0.275,,1.683,,1.76,,0.86,,2.586,,3.95,,4.967,,3.58,,11.65,,10.62,,3.96,,81.7
27/3/2013,0.132,,0.199,,0.83,,0.385,,0.92,,0.85,,3.651,,0.667,,0.79,,0.178,,0.275,,1.689,,1.8,,0.865,,2.595,,3.9,,5.146,,3.59,,11.633,,10.6,,3.97,,82.5
28/3/2013,0.132,,0.199,,0.82,,0.4,,0.91,,0.85,,3.584,,0.667,,0.79,,0.179,,0.271,,1.633,,1.78,,0.845,,2.622,,3.84,,4.997,,3.6,,11.167,,10.4,,3.91,,82.2
29/3/2013,0.132,,0.199,,0.82,,0.4,,0.91,,0.85,,3.584,,0.667,,0.79,,0.179,,0.271,,1.633,,1.78,,0.845,,2.622,,3.84,,4.997,,3.6,,11.167,,10.4,,3.91,,82.2
1/4/2013,0.132,,0.199,,0.82,,0.4,,0.91,,0.85,,3.584,,0.667,,0.79,,0.179,,0.271,,1.633,,1.78,,0.845,,2.622,,3.84,,4.997,,3.6,,11.167,,10.4,,3.91,,82.2
2/4/2013,0.132,,0.194,,0.82,,0.41,,0.88,,0.85,,3.651,,0.667,,0.8,,0.178,,0.271,,1.565,,1.76,,0.83,,2.695,,3.82,,5.106,,3.65,,10.617,,10.2,,3.9,,82.75
3/4/2013,0.132,,0.197,,0.79,,0.41,,0.9,,0.85,,3.651,,0.667,,0.78,,0.171,,0.262,,1.565,,1.82,,0.83,,2.722,,3.81,,5.126,,3.79,,10.283,,10.24,,3.9,,82.7
4/4/2013,0.132,,0.197,,0.79,,0.41,,0.9,,0.85,,3.651,,0.667,,0.78,,0.171,,0.262,,1.565,,1.82,,0.83,,2.722,,3.81,,5.126,,3.79,,10.283,,10.24,,3.9,,82.7
5/4/2013,0.132,,0.197,,0.76,,0.41,,0.82,,0.8,,3.448,,0.658,,0.75,,0.171,,0.249,,1.503,,1.77,,0.771,,2.64,,3.72,,5.106,,3.79,,10.083,,9.95,,3.82,,82
8/4/2013,0.132,,0.197,,0.78,,0.39,,0.85,,0.8,,3.313,,0.658,,0.74,,0.171,,0.245,,1.441,,1.73,,0.83,,2.64,,3.71,,5.156,,3.75,,10.033,,10.04,,3.81,,82.1
9/4/2013,0.132,,0.191,,0.79,,0.39,,0.85,,0.8,,3.313,,0.685,,0.74,,0.171,,0.245,,1.503,,1.74,,0.865,,2.613,,3.71,,5.306,,3.71,,10.233,,10.1,,3.84,,82.8
10/4/2013,0.132,,0.191,,0.81,,0.39,,0.85,,0.8,,3.279,,0.676,,0.75,,0.171,,0.245,,1.527,,1.76,,0.86,,2.631,,3.75,,5.316,,3.76,,10.133,,10.06,,3.81,,82.9
11/4/2013,0.135,,0.191,,0.79,,0.39,,0.86,,0.8,,3.313,,0.658,,0.76,,0.156,,0.236,,1.503,,1.75,,0.875,,2.586,,3.77,,5.176,,3.78,,10.05,,9.95,,3.76,,82.95
12/4/2013,0.135,,0.191,,0.79,,0.39,,0.88,,0.8,,3.11,,0.658,,0.78,,0.156,,0.232,,1.509,,1.73,,0.86,,2.613,,3.78,,5.176,,3.8,,9.983,,9.98,,3.75,,82.95
15/4/2013,0.117,,0.191,,0.8,,0.39,,0.84,,0.8,,3.279,,0.658,,0.77,,0.16,,0.227,,1.459,,1.67,,0.835,,2.568,,3.73,,5.236,,3.9,,9.517,,9.77,,3.67,,81.95
16/4/2013,0.125,,0.191,,0.77,,0.39,,0.9,,0.8,,3.279,,0.649,,0.77,,0.16,,0.227,,1.434,,1.66,,0.835,,2.486,,3.75,,5.186,,3.93,,9.567,,9.76,,3.64,,81.4
17/4/2013,0.132,,0.191,,0.79,,0.4,,0.89,,0.8,,3.245,,0.649,,0.8,,0.158,,0.24,,1.403,,1.66,,0.835,,2.432,,3.69,,5.176,,3.95,,9.35,,9.51,,3.57,,80.9
18/4/2013,0.142,,0.191,,0.77,,0.4,,0.87,,0.75,,3.212,,0.631,,0.79,,0.158,,0.258,,1.422,,1.65,,0.816,,2.459,,3.69,,5.166,,3.96,,9.267,,9.56,,3.63,,81.1
19/4/2013,0.14,,0.191,,0.77,,0.4,,0.9,,0.79,,3.245,,0.64,,0.79,,0.167,,0.254,,1.49,,1.67,,0.85,,2.504,,3.75,,5.216,,3.92,,9.817,,10.26,,3.77,,82.15
22/4/2013,0.136,,0.191,,0.79,,0.4,,0.92,,0.79,,3.212,,0.64,,0.8,,0.167,,0.249,,1.49,,1.68,,0.875,,2.513,,3.7,,5.615,,3.88,,10.25,,10.7,,3.81,,82.6
23/4/2013,0.129,,0.191,,0.79,,0.39,,0.88,,0.79,,3.279,,0.64,,0.79,,0.167,,0.249,,1.459,,1.66,,0.845,,2.495,,3.75,,5.545,,3.95,,10.017,,10.54,,3.79,,81.85
24/4/2013,0.143,,0.195,,0.82,,0.39,,0.9,,0.79,,3.516,,0.64,,0.78,,0.163,,0.236,,1.565,,1.74,,0.865,,2.55,,3.8,,5.695,,3.89,,10.567,,10.82,,3.87,,82.95
25/4/2013,0.15,,0.195,,0.82,,0.39,,0.88,,0.79,,3.516,,0.649,,0.79,,0.165,,0.203,,1.602,,1.73,,0.875,,2.54,,3.9,,5.685,,3.94,,10.383,,10.8,,3.91,,83.95
26/4/2013,0.148,,0.188,,0.81,,0.39,,0.88,,0.79,,3.381,,0.667,,0.79,,0.16,,0.192,,1.583,,1.73,,0.875,,2.55,,3.97,,5.515,,3.94,,10.333,,11.08,,3.91,,84.1
29/4/2013,0.142,,0.181,,0.79,,0.435,,0.88,,0.77,,3.313,,0.667,,0.79,,0.16,,0.197,,1.608,,1.7,,0.875,,2.513,,3.97,,5.665,,3.92,,10.717,,11.04,,3.87,,84.15
30/4/2013,0.138,,0.189,,0.8,,0.42,,0.88,,0.77,,3.313,,0.676,,0.79,,0.16,,0.197,,1.645,,1.75,,0.875,,2.559,,4.14,,5.665,,3.95,,10.9,,11.14,,3.96,,84.95
1/5/2013,0.138,,0.189,,0.8,,0.42,,0.88,,0.77,,3.313,,0.676,,0.79,,0.16,,0.197,,1.645,,1.75,,0.875,,2.559,,4.14,,5.665,,3.95,,10.9,,11.14,,3.96,,84.95
2/5/2013,0.142,,0.192,,0.82,,0.43,,0.88,,0.77,,3.313,,0.685,,0.8,,0.16,,0.192,,1.726,,1.8,,0.875,,2.586,,4.12,,5.705,,3.93,,11.3,,11.16,,3.92,,84.7
3/5/2013,0.145,,0.192,,0.8,,0.46,,0.88,,0.77,,3.313,,0.685,,0.78,,0.152,,0.192,,1.695,,1.79,,0.875,,2.677,,4.3,,5.635,,4.03,,11.083,,11.12,,3.91,,84.8
6/5/2013,0.145,,0.192,,0.81,,0.45,,0.9,,0.77,,3.279,,0.749,,0.78,,0.155,,0.179,,1.726,,1.73,,0.875,,2.776,,4.35,,5.715,,4.03,,11.367,,11.12,,3.96,,85.15
7/5/2013,0.145,,0.192,,0.8,,0.43,,0.9,,0.79,,3.245,,0.722,,0.78,,0.148,,0.136,,1.757,,1.7,,0.875,,2.776,,4.4,,5.595,,4.08,,11.467,,11.1,,3.99,,85.55
8/5/2013,0.147,,0.192,,0.81,,0.43,,0.9,,0.85,,3.279,,0.731,,0.78,,0.148,,0.168,,1.757,,1.65,,0.875,,2.77,,4.33,,5.625,,4.12,,11.667,,11.26,,4.08,,85.8
9/5/2013,0.146,,0.183,,0.81,,0.43,,0.88,,0.8,,3.313,,0.722,,0.78,,0.148,,0.181,,1.801,,1.64,,0.875,,2.73,,4.33,,5.495,,4.13,,11.7,,11.42,,4.12,,85.95
10/5/2013,0.147,,0.183,,0.81,,0.43,,0.9,,0.8,,3.245,,0.713,,0.78,,0.148,,0.177,,1.807,,1.63,,0.875,,2.74,,4.23,,5.535,,4.17,,11.7,,11.46,,4.12,,86.2
13/5/2013,0.147,,0.19,,0.8,,0.54,,0.9,,0.8,,3.313,,0.704,,0.83,,0.15,,0.179,,1.794,,1.7,,0.875,,2.75,,4.4,,5.446,,4.2,,11.617,,11.3,,4.04,,85.85
14/5/2013,0.147,,0.19,,0.81,,0.51,,0.9,,0.8,,3.245,,0.704,,0.81,,0.149,,0.181,,1.794,,1.65,,0.875,,2.63,,4.59,,5.565,,3.98,,11.15,,11.4,,4.11,,85.95
15/5/2013,0.162,,0.19,,0.82,,0.52,,0.91,,0.8,,3.448,,0.704,,0.8,,0.141,,0.192,,1.807,,1.61,,0.875,,2.7,,4.46,,5.585,,3.94,,11.233,,11.36,,4.14,,86.4
16/5/2013,0.16,,0.21,,0.88,,0.55,,0.91,,0.8,,3.719,,0.704,,0.82,,0.149,,0.201,,1.832,,1.62,,0.875,,2.6,,4.6,,5.386,,3.94,,11.35,,11.44,,4.12,,85.7
17/5/2013,0.16,,0.21,,0.88,,0.55,,0.91,,0.8,,3.719,,0.704,,0.82,,0.149,,0.201,,1.832,,1.62,,0.875,,2.6,,4.6,,5.386,,3.94,,11.35,,11.44,,4.12,,85.7
20/5/2013,0.16,,0.21,,0.86,,0.54,,0.93,,0.84,,3.448,,0.713,,0.84,,0.149,,0.201,,1.77,,1.64,,0.875,,2.55,,4.25,,5.146,,3.99,,11.117,,11.58,,4.18,,86.35
21/5/2013,0.165,,0.198,,0.87,,0.5,,0.9,,0.84,,3.448,,0.713,,0.84,,0.149,,0.192,,1.77,,1.62,,0.875,,2.55,,4.27,,5.276,,3.87,,10.917,,11.6,,4.1,,85.45
22/5/2013,0.18,,0.198,,0.85,,0.5,,0.9,,0.84,,3.448,,0.713,,0.86,,0.149,,0.188,,1.714,,1.56,,0.875,,2.53,,4.17,,5.246,,3.76,,10.783,,11.68,,4.04,,84.8
23/5/2013,0.168,,0.21,,0.81,,0.5,,0.87,,0.78,,3.448,,0.713,,0.87,,0.149,,0.19,,1.701,,1.45,,0.875,,2.47,,4.25,,5.296,,3.77,,10.667,,11.04,,3.88,,83.35
24/5/2013,0.171,,0.21,,0.8,,0.5,,0.9,,0.92,,3.922,,0.676,,0.88,,0.149,,0.188,,1.72,,1.48,,0.875,,2.48,,4.34,,5.226,,3.8,,10.75,,11.06,,3.88,,82.9
27/5/2013,0.188,,0.21,,0.81,,0.495,,0.9,,0.9,,3.989,,0.676,,0.9,,0.149,,0.186,,1.67,,1.46,,0.875,,2.56,,4.4,,5.176,,3.77,,10.45,,11.08,,3.91,,83.1
28/5/2013,0.185,,0.21,,0.82,,0.5,,0.9,,0.9,,4.462,,0.676,,0.91,,0.149,,0.188,,1.714,,1.42,,0.875,,2.57,,4.44,,5.186,,3.79,,10.817,,11.12,,3.92,,83.6
29/5/2013,0.185,,0.21,,0.83,,0.48,,0.88,,0.89,,4.327,,0.685,,0.91,,0.149,,0.188,,1.726,,1.42,,0.875,,2.51,,4.42,,5.176,,3.79,,10.783,,10.62,,3.78,,82.65
30/5/2013,0.177,,0.21,,0.82,,0.56,,0.88,,0.9,,4.53,,0.676,,0.91,,0.149,,0.181,,1.739,,1.4,,0.875,,2.37,,4.1,,5.156,,3.77,,10.633,,10.78,,3.79,,82.7
31/5/2013,0.165,,0.21,,0.81,,0.55,,0.9,,0.81,,4.395,,0.695,,0.91,,0.149,,0.184,,1.745,,1.43,,0.875,,2.42,,4.21,,5.087,,3.69,,10.483,,10.66,,3.72,,82.45
3/6/2013,0.161,,0.21,,0.81,,0.55,,0.9,,0.82,,4.462,,0.64,,0.91,,0.149,,0.181,,1.652,,1.17,,0.875,,2.22,,4.12,,4.688,,3.68,,10.35,,10.56,,3.76,,82.4
4/6/2013,0.168,,0.21,,0.8,,0.57,,0.9,,0.82,,4.53,,0.649,,0.89,,0.149,,0.186,,1.658,,1.17,,0.875,,2.09,,4.18,,4.857,,3.71,,10.35,,10.6,,3.72,,80.55
5/6/2013,0.163,,0.21,,0.8,,0.55,,1.14,,0.81,,4.327,,0.64,,0.88,,0.149,,0.186,,1.627,,1.47,,0.875,,2.19,,4.16,,4.837,,3.66,,10.467,,10.6,,3.7,,80.3
6/6/2013,0.164,,0.21,,0.8,,0.5,,1.07,,0.78,,3.989,,0.695,,0.85,,0.149,,0.184,,1.614,,1.41,,0.875,,2.16,,4.02,,4.717,,3.6,,10.217,,10.32,,3.7,,79.3
7/6/2013,0.166,,0.212,,0.8,,0.495,,1.07,,0.79,,4.124,,0.658,,0.87,,0.149,,0.184,,1.614,,1.42,,0.875,,2.15,,4.03,,4.817,,3.53,,10.25,,10.3,,3.66,,78.65
10/6/2013,0.165,,0.212,,0.83,,0.5,,1.03,,0.79,,4.26,,0.658,,0.85,,0.149,,0.181,,1.627,,1.4,,0.875,,2.25,,4.09,,4.787,,3.61,,10.417,,10.38,,3.65,,78.6
11/6/2013,0.16,,0.211,,0.8,,0.5,,1.01,,0.79,,4.057,,0.658,,0.83,,0.14,,0.197,,1.602,,1.48,,0.875,,2.19,,4,,4.877,,3.57,,10.25,,10.44,,3.67,,78.55
12/6/2013,0.16,,0.211,,0.8,,0.5,,1.01,,0.79,,4.057,,0.658,,0.83,,0.14,,0.197,,1.602,,1.48,,0.875,,2.19,,4,,4.877,,3.57,,10.25,,10.44,,3.67,,78.55
13/6/2013,0.157,,0.211,,0.78,,0.5,,0.98,,0.8,,3.719,,0.704,,0.85,,0.14,,0.195,,1.527,,1.59,,0.875,,2.15,,4.05,,4.698,,3.54,,10.033,,10.14,,3.64,,76
14/6/2013,0.144,,0.219,,0.79,,0.5,,0.99,,0.8,,3.854,,0.667,,0.84,,0.14,,0.19,,1.565,,1.56,,0.875,,2.21,,4.1,,4.767,,3.61,,10.317,,10.36,,3.76,,75.85
17/6/2013,0.154,,0.225,,0.79,,0.5,,0.99,,0.8,,3.786,,0.667,,0.85,,0.14,,0.188,,1.577,,1.55,,0.875,,2.26,,4.17,,4.807,,3.67,,10.2,,10.58,,3.77,,77
18/6/2013,0.15,,0.227,,0.8,,0.495,,1,,0.8,,3.786,,0.667,,0.84,,0.14,,0.179,,1.627,,1.57,,0.875,,2.31,,4.2,,4.658,,3.66,,10.483,,10.62,,3.79,,77.4
19/6/2013,0.155,,0.227,,0.8,,0.5,,0.98,,0.8,,3.516,,0.667,,0.81,,0.14,,0.186,,1.583,,1.59,,0.875,,2.29,,4.33,,4.688,,3.66,,10.183,,10.36,,3.71,,76.15
20/6/2013,0.131,,0.204,,0.76,,0.55,,0.96,,0.79,,3.347,,0.667,,0.84,,0.14,,0.186,,1.527,,1.55,,0.875,,2.17,,4.15,,4.558,,3.55,,9.933,,10.1,,3.67,,75.05
21/6/2013,0.135,,0.204,,0.78,,0.54,,0.95,,0.79,,3.11,,0.658,,0.84,,0.14,,0.179,,1.515,,1.55,,0.875,,2.16,,4.13,,4.588,,3.47,,9.7,,10.02,,3.64,,77.1
24/6/2013,0.145,,0.191,,0.72,,0.5,,0.92,,0.78,,2.772,,0.658,,0.83,,0.14,,0.175,,1.472,,1.4,,0.875,,2.15,,4.08,,4.488,,3.43,,9.383,,9.84,,3.56,,75.95
25/6/2013,0.133,,0.191,,0.7,,0.495,,0.9,,0.76,,2.671,,0.64,,0.82,,0.14,,0.17,,1.503,,1.35,,0.875,,2.2,,4.22,,4.398,,3.44,,9.8,,9.79,,3.59,,75.75
26/6/2013,0.147,,0.191,,0.72,,0.495,,0.9,,0.76,,2.84,,0.64,,0.79,,0.14,,0.184,,1.577,,1.41,,0.875,,2.25,,4.07,,4.847,,3.48,,10.383,,10.14,,3.69,,77.25
27/6/2013,0.154,,0.19,,0.74,,0.495,,0.9,,0.76,,2.671,,0.649,,0.78,,0.14,,0.184,,1.534,,1.4,,0.875,,2.26,,4.11,,4.867,,3.53,,10.467,,10.06,,3.7,,77.85
