"StockPrice.Date","StockPrice...j."
"17/8/2012",3.719
"20/8/2012",3.922
"21/8/2012",3.719
"22/8/2012",3.584
"23/8/2012",3.584
"24/8/2012",3.516
"27/8/2012",3.245
"28/8/2012",3.245
"29/8/2012",3.381
"30/8/2012",3.516
"31/8/2012",3.313
"3/9/2012",3.245
"4/9/2012",3.178
"5/9/2012",3.11
"6/9/2012",2.975
"7/9/2012",3.11
"10/9/2012",3.381
"11/9/2012",3.347
"12/9/2012",3.584
"13/9/2012",3.313
"14/9/2012",3.381
"17/9/2012",3.381
"18/9/2012",3.719
"19/9/2012",3.719
"20/9/2012",3.584
"21/9/2012",3.516
"24/9/2012",3.584
"25/9/2012",3.719
"26/9/2012",3.786
"27/9/2012",3.989
"28/9/2012",3.989
"1/10/2012",3.989
"2/10/2012",3.989
"3/10/2012",4.057
"4/10/2012",3.989
"5/10/2012",3.922
"8/10/2012",3.786
"9/10/2012",3.854
"10/10/2012",3.719
"11/10/2012",3.786
"12/10/2012",3.854
"15/10/2012",3.651
"16/10/2012",3.651
"17/10/2012",3.516
"18/10/2012",3.448
"19/10/2012",3.516
"22/10/2012",3.584
"23/10/2012",3.584
"24/10/2012",3.989
"25/10/2012",3.854
"26/10/2012",3.786
"29/10/2012",3.922
"30/10/2012",3.651
"31/10/2012",3.719
"1/11/2012",3.854
"2/11/2012",3.854
"5/11/2012",3.786
"6/11/2012",3.854
"7/11/2012",3.786
"8/11/2012",3.584
"9/11/2012",3.584
"12/11/2012",3.448
"13/11/2012",3.347
"14/11/2012",3.448
"15/11/2012",3.448
"16/11/2012",3.516
"19/11/2012",3.381
"20/11/2012",3.448
"21/11/2012",3.448
"22/11/2012",3.448
"23/11/2012",3.448
"26/11/2012",3.448
"27/11/2012",3.381
"28/11/2012",3.279
"29/11/2012",3.279
"30/11/2012",3.313
"3/12/2012",3.279
"4/12/2012",3.245
"5/12/2012",3.212
"6/12/2012",3.212
"7/12/2012",3.347
"10/12/2012",3.313
"11/12/2012",3.178
"12/12/2012",3.313
"13/12/2012",3.313
"14/12/2012",3.279
"17/12/2012",3.347
"18/12/2012",3.279
"19/12/2012",3.245
"20/12/2012",3.178
"21/12/2012",3.178
"24/12/2012",3.212
"25/12/2012",3.212
"26/12/2012",3.212
"27/12/2012",3.212
"28/12/2012",3.11
"31/12/2012",3.279
"1/1/2013",3.279
"2/1/2013",3.381
"3/1/2013",3.279
"4/1/2013",3.279
"7/1/2013",3.347
"8/1/2013",3.313
"9/1/2013",3.245
"10/1/2013",3.245
"11/1/2013",3.245
"14/1/2013",3.178
"15/1/2013",3.11
"16/1/2013",3.11
"17/1/2013",3.11
"18/1/2013",3.11
"21/1/2013",3.076
"22/1/2013",3.11
"23/1/2013",3.178
"24/1/2013",3.144
"25/1/2013",3.076
"28/1/2013",3.009
"29/1/2013",2.806
"30/1/2013",3.043
"31/1/2013",2.907
"1/2/2013",2.907
"4/2/2013",2.907
"5/2/2013",3.009
"6/2/2013",3.279
"7/2/2013",3.313
"8/2/2013",3.279
"11/2/2013",3.279
"12/2/2013",3.279
"13/2/2013",3.279
"14/2/2013",3.313
"15/2/2013",3.313
"18/2/2013",3.347
"19/2/2013",3.313
"20/2/2013",3.212
"21/2/2013",3.178
"22/2/2013",3.144
"25/2/2013",3.144
"26/2/2013",2.941
"27/2/2013",2.975
"28/2/2013",3.043
"1/3/2013",3.043
"4/3/2013",2.975
"5/3/2013",2.975
"6/3/2013",3.11
"7/3/2013",3.043
"8/3/2013",3.043
"11/3/2013",3.11
"12/3/2013",3.313
"13/3/2013",3.144
"14/3/2013",3.178
"15/3/2013",3.144
"18/3/2013",3.144
"19/3/2013",3.178
"20/3/2013",3.279
"21/3/2013",3.448
"22/3/2013",3.651
"25/3/2013",3.719
"26/3/2013",3.786
"27/3/2013",3.651
"28/3/2013",3.584
"29/3/2013",3.584
"1/4/2013",3.584
"2/4/2013",3.651
"3/4/2013",3.651
"4/4/2013",3.651
"5/4/2013",3.448
"8/4/2013",3.313
"9/4/2013",3.313
"10/4/2013",3.279
"11/4/2013",3.313
"12/4/2013",3.11
"15/4/2013",3.279
"16/4/2013",3.279
"17/4/2013",3.245
"18/4/2013",3.212
"19/4/2013",3.245
"22/4/2013",3.212
"23/4/2013",3.279
"24/4/2013",3.516
"25/4/2013",3.516
"26/4/2013",3.381
"29/4/2013",3.313
"30/4/2013",3.313
"1/5/2013",3.313
